yrmo,vendor,invoiceno,amount
2023-11-30,Matrix Executions (Brian Schaer),8141023,5181.87
2023-11-30,Matrix Executions (Consolidator),6221023-3,37958.86
2023-11-30,Matrix Executions (HT),6041023,31046.0
2023-11-30,Matrix Executions (SPX),9651023,554.5
2023-11-30,Matrix Executions (QRX),6221023-4,4469.4
2023-11-30,OTCex,I-25836-LLC,3657.5
2023-11-30,Penserra,PN2310SIMPLEX,7712.84
2023-11-30,Mizuho,2751023,1485.0
2023-11-30,Piper Sandler,SIMPLEX - GIVEUP_20231001,3627.0
2023-11-30,Nomura,213212,5604.0
2023-11-30,Odeon Capital,6244,2400.0
2023-11-30,Oppenheimer,202310551429,7500.0
2023-11-30,Oppenheimer,202310006950345,1500.0
2023-11-30,PTR INC-AMEX,AMEX102023,220.0
2023-11-30,Raymond James,C611-20231001-5597.1,7359.0
2023-11-30,Rosenblatt Securities,RBLT-820-10-2023,2618.46
2023-11-30,RQD Clearing,202310,362.0
2023-11-30,Sanford Bernstein,202310,898.0
2023-11-30,Seaport Global,6720,1000.0
2023-11-30,Seaport Global,6799,16050.0
2023-11-30,Seaport Global,6719,7835.0
2023-11-30,Seaport Global,6800,2750.0
2023-11-30,SRT Securities,202310,4905.98
2023-11-30,SRT Securities (IX),202310,42379.0
2023-11-30,Stifel,078-20501,4512.0
2023-11-30,Sunrise Brokers,SNF-Oct-2023-000066,9457.0
2023-11-30,Third Coast Productions Inc,4312,9920.1
2023-11-30,StoneX,GV-1184,101250.0
2023-11-30,StoneX,DAL-SIMPLE1023,250.0
2023-11-30,Third Coast Productions Inc,4313,2873.0
2023-11-30,TJM,HA44-202310,930.0
2023-11-30,TJM,KC141-202310,18535.0
2023-11-30,TJM,PT301-202310,1432.0
2023-11-30,TJM,WB067-202310,15665.0
2023-11-30,Tradition,TGS/NY/SIMP-CH/ELSTD/10/2023,24557.5
2023-11-30,Tullett Prebon,N2/37729U/ESO/1023,4343.5
2023-11-30,UBS Securities,UBSATS-ATSSIMP-1023,1113.34
2023-11-30,UBS (IDB),202310,21925.0
2023-11-30,United First Partners,202310-SIMP-CHICAGO,387.5
2023-11-30,United First Partners,102023,3450.0
2023-11-30,Virtu,1SETT001_10-2023,24839.35
2023-11-30,Virtu,13SETX001_20231031,517.55
2023-11-30,Vision,MAG2310USD/Simplex/4017,935.0
2023-11-30,WallachBeth,147361023,250.0
2023-11-30,WallachBeth,143021023,2005.0
2023-11-30,WallachBeth,153291023,472.5
2023-11-30,Wells Fargo,3414,3969.0
2023-11-30,Wells Fargo,3436,9170.0
2023-11-30,Wolverine,WEXQ-1240-OCT-2023,3655.4
2023-11-30,XFA,XFA0002990,4383.0
2023-11-30,XFA,XFA0003062,14902.0
2023-11-30,XFA,XFA0003065,89567.5
2023-11-30,XFA,XFA0003174,518.0
2023-11-30,XFA,XFA0003215,564.0
2023-12-15,Katten Muchin Rosenman LLP,902161748,3169.5
2023-12-15,Katten Muchin Rosenman LLP,9020161752,4479.4
2023-12-15,Katten Muchin Rosenman LLP,9020161792,125370.6
2023-12-15,Katten Muchin Rosenman LLP,9020121381,189278.93
2023-12-15,SmartSearch,INV264079,1520.0
2023-12-15,OCC,373168,1000.0
2023-12-15,OCC,373203,3000.0
2023-12-15,Crafty,G55392,965.9
2023-12-15,Crafty,G55408,649.48
2023-12-15,Crafty,G55439,538.47
2023-12-15,Crafty,G55421,1047.06
2023-12-15,Crafty,G55485,997.37
2023-12-15,Crafty,G55513,567.09
2023-12-15,Devexperts Inc.,10876-MDD,2000.0
2023-12-15,Dow Jones,40171742,13830.37
2023-12-15,Jefferies,SIMP5-September-2023,13094.0
2023-12-15,CIBC World Markets,202311,784.0
2023-12-15,Vision,MAG2311USD/Simplex/4384,800.0
2023-12-15,Rosenblatt Securities,RBLT-820-11-2023,2476.06
2023-12-15,WallachBeth,135681123,1713.6
2023-12-15,ICAP,NE/36293U/ESO/1123,25961.25
2023-12-15,Chapdelaine,CE/36293U/ESO/1123,2995.0
2023-12-15,GuavaTech,I-26633,1269.2
2023-12-15,CBOE,SIMP1123-AE,1100.0
2023-12-15,CBOE,SIMP1123-MD,103959.42
2023-12-15,CBOE,SIMP1123-YE,1100.0
2023-12-15,CBOE,SIMP1123-ZE,1100.0
2023-12-15,CBOE,SIMPX1123-AE,43.6
2023-12-15,CBOE,SIMPX1123-YE,43.6
2023-12-15,CBOE,SIMPX1123-ZE,70.85
2023-12-15,Factset,9KGH2312,2188.32
2023-12-15,Anova,9401,271462.06
2023-12-15,Equinix,100210529025,174440.07
2023-12-15,Libucki,202311SIMP,3671.87
2023-12-15,Tullett Prebon,N2/37729U/ESO/1123,10078.95
2023-12-15,WallachBeth,61461123,750.0
2023-12-15,WallachBeth,143021123,9154.0
2023-12-15,WallachBeth,121691123,700.0
2023-12-15,WallachBeth,118651123,287.0
2023-12-15,Odeon Capital,6320,3375.0
2023-12-15,Raymond James,C611-20231101-5668.1,11730.0
2023-12-15,ELIX Derivatives,TGS/NY/SIMP-CH/ELIXD/11/2023,6317.5
2023-12-15,BridgeView,TGS/NY/SIMP-CH/BLSTD/11/2023,4387.5
2023-12-15,Tradition,TGS/NY/SIMP-CH/ELSTD/11/2023,23127.5
2023-12-15,Walkers,WC132306,243.9
2023-12-15,Walkers,WC132307,243.9
2023-12-15,Sodexo,317381,2212.35
2023-12-15,Zayo,2023120008495,37141.19
2023-12-15,Zayo,2023120025292,14136.73
2023-12-15,Cantor Fitzgerald,CFE-Nov-2023-000087,250.0
2023-12-15,Sanford Bernstein,202311,1253.0
2023-12-15,Wells Fargo,3471,3200.0
2023-12-15,Stifel,078-20530,7512.0
2023-12-15,Investors Exchange LLC,INV90334,3000.0
2023-12-15,Crown Castle,1475766,22669.31
2023-12-15,Good game operations LLC,100,450.0
2023-12-15,PTR INC-AMEX,AMEX112023,3805.0
2023-12-15,Crafty,G55640,817.02
2023-12-15,Crafty,G55746,1021.33
2023-12-15,CME (Trading) Nikolai,C-00017518,75.0
2023-12-15,Marcum,10IN50370429,14420.01
2023-12-15,Intelligent Cross,SIMP202312,3293.23
2023-12-15,Intelligent Cross,SMPX202312,3983.39
2023-12-15,BNP Paribas,BNPP_Nov_2023_026_00,2883.0
2023-12-15,Third Coast Productions,4311,14832.69
2023-12-15,Third Coast Productions,4310,1656.89
2023-12-15,Evercore ISI,202311,807.5
2023-12-15,Guggenheim,EQOP2023-597,175.0
2023-12-15,CME (Trading),CI-00145373,2000.0
2023-12-15,SocGen (Options),017-60011 - CMTA,436.0
2023-12-15,Key Capital Partners,FV231265,525.0
2023-12-15,OTCex,I-26268-LLC,300.0
2023-12-15,Nasdaq,1223MDD013848,91462.08
2023-12-15,Fitness Formula Club,RPWF192,580.0
2023-12-15,Hamilton,202311SIM,1240.0
2023-12-15,StoneX,MI-SIMPLE1123,250.0
2023-12-15,Axion,202311,618.79
2023-12-15,BTIG,50878,100.0
2023-12-15,Nasdaq,1223UTP411421,6397.51
2023-12-15,Level,2023110079,413.58
2023-12-15,Cloud9,22920,4746.31
2023-12-15,Cable Plus,1081489,2278.91
2023-12-15,Market Securities,LMOR00000773,200.0
2023-12-15,Crafty,G55568,757.1
2023-12-15,Crafty,G55482,106.21
2023-12-15,NYSE Market Data,072026543292MDS,72400.0
2023-12-15,Nasdaq,1223BSX412999,1000.0
2023-12-15,Nasdaq,1223NQX413831,159093.09
2023-12-15,Nasdaq,1223PSX412840,1000.0
2023-12-15,Seaport Global,6880,7600.0
2023-12-15,Virtu,13SETX001_20231130,597.91
2023-12-15,StoneX,DAL-SIMPLE1123,334.0
2023-12-15,Miax Equities,H097,8000.0
2023-12-15,Oppenheimer,202311005510429,1710.0
2023-12-15,Oppenheimer,202311006950345,3858.0
2023-12-15,FOG Equities,202311SIMP,2958.84
2023-12-15,FOG Equities,202311SIMPABN,5861.98
2023-12-15,Leerink,034006,9900.0
2023-12-15,Dynamex,112442,2250.0
2023-12-15,Cogent,202311,1406.44
2023-12-15,Sodexo,317385,546.45
2023-12-15,United First Partners,112023,7050.0
2023-12-15,Bloomberg Colin Batko,5607874936,20033.06
2023-12-15,Bloomberg,5607878369,35000.0
2023-12-15,Interactive Brokers,202311,1621752.01
2023-12-15,Stifel,078-20501,4512.0
2023-12-15,Casey Securities,202311D03S,237.5
2023-12-15,Marex,100410-202311,13390.0
2023-12-15,Cherry Circle Room,202311,30258.75
2023-12-30,Bank of America Securities,483517,128886.2
2023-12-30,Bank of America Securities,483513,561.16
2023-12-30,Barclays Capital,633622,237.46
2023-12-30,Barclays Capital,633607,221.79
2023-12-30,Barclays Capital,1123TR330,158.2
2023-12-30,Baycrest,896-11-2023,28602.0
2023-12-30,BGC,BGC-Nov-2023-00002891,87.5
2023-12-30,BGC,BGC-Nov-2023-00002004,8762.5
2023-12-30,BGC,BGC-Nov-2023-00003599,11776.0
2023-12-30,Bloomberg,5607891453,6365.52
2023-12-30,BMO,M_BMO_SMPLXTRD_SMPLXTRD_23Nov30_USD_01,4376.0
2023-12-30,BTG Pactual,202311,2807.0
2023-12-30,Canaccord,Opt Simplex Trading LLC 202311,7512.5
2023-12-30,ICE Data,193649633007CHA,3500.0
2023-12-30,Citigroup One,SPLX202311,472.43
2023-12-30,Cowen,202311,13897.0
2023-12-30,Dash,INV202310281,104849.97
2023-12-30,Barnes and Thornburg (Holdings),3192833,1232.0
2023-12-30,Barnes and Thornburg (Holdings),3192832,100.0
2023-12-30,Barnes and Thornburg (Investments),3192835,9238.0
2023-12-30,Dash,INV202311078,432896.52
2023-12-30,Dash,INV202309023,30076.61
2023-12-30,Employee Benefits Corporation,4278944,120.64
2023-12-30,Crafty,G55806,850.62
2023-12-30,Crafty,G55820,942.54
2023-12-30,Crafty,G55866,936.08
2023-12-30,Crafty,G55945,1002.51
2023-12-30,Crafty,G55955,793.02
2023-12-30,Crafty,G55974,1046.09
2023-12-30,Dinosaur,2023-10/1,600.0
2023-12-30,"Patzik, Frank & Samotny",204207,6007.5
2023-12-30,Dinosaur,2023-08,1700.0
2023-12-30,Sodexo,317387,2691.27
2023-12-30,Sodexo,317388,2796.87
2023-12-30,Dinosaur,2023-07,3850.0
2023-12-30,Memx,C0002272,6397.5
2023-12-30,Extenet,FTI-000026570,12050.0
2023-12-30,Dynamex,92442,2875.0
2023-12-30,NYSE Tech Connectivity,068057644309NTC,6504.22
2023-12-30,Chicago Messenger Service,204776,283.2
2023-12-30,Chicago Messenger Service,206026,68.74
2023-12-30,Memx,MD0001610,5373.7
2023-12-30,Fast Market Options,2364,7619.0
2023-12-30,Crafty,G55988,938.38
2023-12-30,Crafty,G56005,879.7
2023-12-30,Crafty,G56020,860.94
2023-12-30,GFI,202311,16437.5
2023-12-30,GFI,202310,10722.0
2023-12-30,GFI,GFI-Nov-2023-00003441,1350.0
2023-12-30,Symphony,20823,6000.0
2023-12-30,Goldman Sachs,115560GSCO1123USD1,5977.76
2023-12-30,Barnes and Thornburg (Investments),3197759,28531.34
2023-12-30,Iron Mountain,202805801,487.92
2023-12-30,Guggenheim,EQOP2023-532,4322.0
2023-12-30,Jones Trading,1023-SIMPLX,3565.0
2023-12-30,Lakeshore Securities,1123-813758V,25545.0
2023-12-30,Federal Reserve Bank of Chicago,2024308JANUARY,66915.55
2023-12-30,Magen,MAG2311USD/Simplex/4382,11337.5
2023-12-30,Matrix Executions (Consolidator),6221123-3,24084.94
2023-12-30,Matrix Executions (Consolidator),6221123-2,4028.21
2023-12-30,Matrix Executions (Consolidator),6221023,16601.87
2023-12-30,Matrix Executions (QRX),6221123-4,22673.05
2023-12-30,Maxim,202311,2975.0
2023-12-30,Mayer Brown,100155687,2746.0
2023-12-30,Miax Equities,H097 20231001 - 20231031,8000.0
2023-12-30,Lazare Printing Co.,106231,429.81
2023-12-30,Lazare Printing Co.,106232,429.81
2023-12-30,Quench,INV06470167 ,195.51
2023-12-30,Quench,INV06808988 ,195.51
2023-12-30,OTCex,I-26276-LLC,2203.5
2023-12-30,Penserra,PN2311SIMPLEX,7313.62
2023-12-30,Piper Sandler,SIMPLEX - GIVEUP_20230901,5041.5
2023-12-30,Piper Sandler,SIMPLEX - GIVEUP_20231101,8625.0
2023-12-30,SRT Securities,INV0045574,40577.5
2023-12-30,SRT Securities,202311SIMPLEX,3405.32
2023-12-30,StoneX,DAL-SIMPLE1023-1,62.5
2023-12-30,StoneX,DAL-SIMPLE0923,815.0
2023-12-30,Sunrise Brokers,SNF-Nov-2023-000068,12200.0
2023-12-30,TJM,HA44-202311,1527.5
2023-12-30,CBOE,SIMH1123-MD,36715.0
2023-12-30,CBOE,SMPX1123-XE,70.85
2023-12-30,CBOE,SMPX1123-MD,31321.89
2023-12-30,OPRA,3070855,756.0
2023-12-30,OPRA,3071630,1031.5
2023-12-30,TJM,WB067-202311,18193.5
2023-12-30,CBOE,SIMP1123-XE,1100.0
2023-12-30,NYSE Market Data,819496737351MDS,14129.0
2023-12-30,TJM,PT301-202311,4840.0
2023-12-30,TJM,KC141-202311,13940.0
2023-12-30,UBS (IDB),202311,12385.0
2023-12-30,UBS Securities,UBSATS-ATSSIMP-1123,1620.0
2023-12-30,Virtu,1SETT001_11-2023,20027.43
2023-12-30,Virtu,1SETT001_12-2022,14432.85
2023-12-30,WallachBeth,118651023,473.0
2023-12-30,WallachBeth,153291123,1127.4
2023-12-30,Wolverine,WEXQ-1240-NOV-2023,3271.8
2023-12-30,XFA,XFA0003304,82422.5
2023-12-30,XFA,XFA0003398,613.0
2023-12-30,XFA,XFA0003322,4671.0
2023-12-30,XFA,XFA0003281,14651.0
2023-12-30,XFA,XFA0003423,1770.0
2024-01-15,GTT,CM5864152,1098.7
2024-01-15,CME (Holdings),CI-MD2137620,3687.0
2024-01-15,Reputation Partners,254279,8320.0
2024-01-15,OCC,375163,3000.0
2024-01-15,OCC,375212,1000.0
2024-01-15,Katten Muchin Rosenman LLP,9020168891,8357.5
2024-01-15,GuavaTech,1-26762,1269.2
2024-01-15,BGC,47135,23532.5
2024-01-15,BGC,82321,9582.0
2024-01-15,Chicago Messenger Service,204776,283.2
2024-01-15,Chicago Messenger Service,206026,68.74
2024-01-15,BMO,M_BMO_SMPLXTRD_SMPLXTRD_23Dec31_USD_01,3400.0
2024-01-15,BNP Paribas,BNPP_Dec_2023_023_00,600.0
2024-01-15,Bridgeview,TGS/NY/SIMP-CH/BLSTD/12/2023,2495.0
2024-01-15,BTIG,51246,676.0
2024-01-15,Dow Jones,40172137,13830.37
2024-01-15,Refinitiv,901155799,46620.0
2024-01-15,Chapdelaine,CE/36293U/ESO/1223,2112.5
2024-01-15,Cowen,29062,2979.0
2024-01-15,Cable Plus,1082406,2326.56
2024-01-15,OPRA,3076964,1008.0
2024-01-15,OPRA,3077822,2063.0
2024-01-15,Devexperts Inc.,11098-MDD,2000.0
2024-01-15,Anova,9439,271462.06
2024-01-15,Steptoe & Johnson,30066514,5642.5
2024-01-15,ELIX Derivatives,TGS/NY/SIMP-CH/ELIXD/12/2023,3760.0
2024-01-15,Employee Benefits Corporation,4294224,3407.45
2024-01-15,CBOE,SIMP1223-AE,1100.0
2024-01-15,CBOE,SIMP1223-XE,1100.0
2024-01-15,CBOE,SIMP1223-YE,1100.0
2024-01-15,CBOE,SIMP1223-ZE,1100.0
2024-01-15,CBOE,SMPX1223-AE,43.6
2024-01-15,CBOE,SMPX1223-XE,70.85
2024-01-15,CBOE,SMPX1223-YE,43.6
2024-01-15,CBOE,SMPX1223-ZE,70.85
2024-01-15,Evercore ISI,Dec-23,339.38
2024-01-15,GFI,87191,1604.0
2024-01-15,Goldman Sachs,115560GSCO1223USD1,3275.6
2024-01-15,Hamilton,202312SIM,568.0
2024-01-15,Investors Exchange LLC,INV90524,3000.0
2024-01-15,Sodexo,317394,2611.77
2024-01-15,Sodexo,317395,941.75
2024-01-15,Jefferies,SIMP5-December-2023,7454.0
2024-01-15,Libucki,202312SIMP,1992.89
2024-01-15,Magen,MAG2312USD/Simplex/4762,16291.0
2024-01-15,Bloomberg,5607917920,21729.15
2024-01-15,Bloomberg,5607917919,1300.2
2024-01-15,Marex,100410-202312,22363.0
2024-01-15,Equinix,100210536471,177285.11
2024-01-15,Mark IV Brokerage LLC,Simplex202310,6157.7
2024-01-15,Mark IV Brokerage LLC,Simplex202311,10394.75
2024-01-15,Mark IV Brokerage LLC,Simplex202312,7635.35
2024-01-15,Fitness Formula Club,202401,580.0
2024-01-15,Factset,9KGH2401,2275.88
2024-01-15,Cable Plus,1082463,2860.76
2024-01-15,Crafty,G56078,747.84
2024-01-15,Crafty,G56045,696.7
2024-01-15,Crafty,G56193,106.21
2024-01-15,Crafty,G56140,1025.47
2024-01-15,Matrix Executions (QRX),6221123-4 (REVISED),824.05
2024-01-15,Maxim,202312,761.0
2024-01-15,Katten Muchin Rosenman LLP,9020169533,39754.77
2024-01-15,Katten Muchin Rosenman LLP,9020169530,444.0
2024-01-15,Katten Muchin Rosenman LLP,9020169528,444.0
2024-01-15,Mizuho,2671223,360.0
2024-01-15,Nomad,MAG2312USD/Simplex/4763,2687.5
2024-01-15,Odeon Capital,6363,2325.0
2024-01-15,Oppenheimer,202312005510429,200.0
2024-01-15,CBOE,SIMP1223-MD,103959.42
2024-01-15,CBOE,SMPX1223-MD,31321.89
2024-01-15,Oscar Gruss,13035,80.0
2024-01-15,McKay Brothers LLC,MBU/2024/0088,3198.75
2024-01-15,Zayo,202302,37158.69
2024-01-15,Zayo,202301,14136.73
2024-01-15,Oscar Gruss,13243,9588.0
2024-01-15,Oscar Gruss,13527,8100.0
2024-01-15,Piper Sandler,SIMPLEX - GIVEUP_20231201,2100.0
2024-01-15,PTR INC-AMEX,AMEX122023,1400.0
2024-01-15,Raymond James,C611-20231201-5698.1,5067.0
2024-01-15,Rosenblatt Securities,RBLT-820-12-2023,2313.99
2024-01-15,Sanford Bernstein,202312,788.0
2024-01-15,SRT Securities,202312SIMPLEX,3403.3
2024-01-15,SRT Securities (IX),INV0045686,22521.0
2024-01-15,Stifel,078-20553,1484.0
2024-01-15,Crown Castle,1489085,22673.59
2024-01-15,StoneX,GV-1197,15000.0
2024-01-15,StoneX,GV-1198,58500.0
2024-01-15,CME (Holdings),CI-MD2147354,3687.0
2024-01-15,Reputation Partners,254324,8338.9
2024-01-15,Sunrise Brokers,80029,8792.5
2024-01-15,Bay Networks,202312,11062.56
2024-01-15,SocGen (Options),202312,2339.0
2024-01-15,Tradition,TGS/NY/SIMP-CH/ELSTD/12/2023,33027.0
2024-01-15,Tullett Prebon,N2/37729U/ESO/1223,6135.5
2024-01-15,CME (Trading) Nikolai,CI-00147065,100.0
2024-01-15,Iron Mountain,202814868,486.61
2024-01-15,UBS Securities,UBSATS-ATSSIMP-0923,1288.61
2024-01-15,Vision,MAG2312USD/Simplex/4764,150.0
2024-01-15,Wall St Access,2254,14157.61
2024-01-15,OneChronos,00020-2023-12,1812.89
2024-01-15,OneChronos,00020-2023-12-s31,469.35
2024-01-15,OneChronos,00020-2023-12-taf,99.47
2024-01-15,CME (Tech),CI-00147717,38620.0
2024-01-15,CME (Trading),CI-00148267,1925.0
2024-01-15,WallachBeth,143021223,3190.0
2024-01-15,WallachBeth,118651223,3350.0
2024-01-15,ComEd,UNIT 8HP2,1820.49
2024-01-15,Cloud9,202312,4746.31
2024-01-15,WallachBeth,155731223,120.0
2024-01-15,Citigroup Global Markets,SPLX202312,1312.61
2024-01-15,WallachBeth,153291223,664.5
2024-01-15,WallachBeth,154021223,135.0
2024-01-15,Intelligent Cross,SIMP202401,3409.21
2024-01-15,Intelligent Cross,SMPX202401,3878.04
2024-01-15,Level,2023120080,250.09
2024-01-15,Level,2023120081,562.62
2024-01-15,Virtu,13SETX001_20231231,1510.52
2024-01-15,Penserra,PN2312SIMPLEX,9316.18
2024-01-15,Nasdaq,0124MDD015531,91462.08
2024-01-15,Nasdaq,0124UTP421058,6397.51
2024-01-15,Nasdaq,0124BSX421797,1000.0
2024-01-15,Bloomberg,5607939833,19436.4
2024-01-15,Bloomberg,5607941717,35000.0
2024-01-15,NYSE Market Data,072028192654MDS,72400.0
2024-01-15,United First Partners,122023,3856.5
2024-01-15,Market Securities,LMOR00000807,1280.0
2024-01-15,OTCex,I-26586-LLC,3612.5
2024-01-15,Fast Market Options,2373,24526.5
2024-01-15,NYSE Market Data,819498366460MDS,13977.0
2024-01-15,NYSE Market Data,819496737351MDS,14129.0
2024-01-15,Axion,122023,828.56
2024-01-15,Seaport Global,6879,10900.5
2024-01-15,Seaport Global,6965,4492.5
2024-01-15,Seaport Global,6966,4750.0
2024-01-15,Fog Equities,202312SIMPABN,6422.28
2024-01-15,Fog Equities,202312SIMP,3536.19
2024-01-15,Nasdaq,0124PSX421639,1000.0
2024-01-15,Fast Market Options,2378,5950.0
2024-01-15,Casey Securities,202312D03S,75.0
2024-01-15,Nasdaq,0124NQX424592,159459.46
2024-01-15,Miax Equities,H097 20231201 - 20231231,8000.0
2024-01-15,Chapman and Cutler,2081477,6254.0
2024-01-15,NYSE Tech Connectivity,068055953443NTC,115418.73
2024-01-15,Mizuho,2751123,3905.0
2024-01-15,Mizuho,2671123,1750.0
2024-01-15,Guggenheim,EQOP2023-657,2500.0
2024-01-15,Leerink,034224,11892.5
2024-01-15,Dealerweb,801261,16750.0
2024-01-15,Security Traders Association of New York Inc,011024-04,4500.0
2024-01-15,The Mom Project,202312,10000.0
2024-01-31,Baycrest,896-12-2023,20382.5
2024-01-31,Canaccord,Opt Simplex Trading LLC 202312,13520.0
2024-01-31,GFI,51051,9925.0
2024-01-31,ICAP,NE/36293U/ESO/1223,27269.26
2024-01-31,Nomura,213613,8100.0
2024-01-31,TJM,HA44-202312,274.0
2024-01-31,TJM,KC141-202312,14945.0
2024-01-31,TJM,PT301-202312,2934.0
2024-01-31,TJM,WB067-202312,16025.0
2024-01-31,Wells Fargo,202312,6870.0
2024-01-31,XFA,XFA0003595,12314.5
2024-01-31,XFA,XFA0003638,699.0
2024-01-31,XFA,XFA0003611,1341.5
2024-01-31,XFA,XFA0003565,80437.5
2024-01-31,Matrix Executions (HT),6041223,36430.5
2024-01-31,Matrix Executions (HT),6041123,36049.0
2024-01-31,Matrix Executions (Schaer),8141223,5958.61
2024-01-31,Matrix Executions (Schaer),8141123,3948.58
2024-01-31,Wolverine,WEXQ-1240,2584.6
2024-01-31,Lakeshore Securities,1223-813758V,20088.5
2024-01-31,The Michael Law Group PC,3033,5510.5
2024-01-31,Dealerweb,787891,11750.0
2024-01-31,Jones Trading,202312,5042.0
2024-01-31,StoneX,GV-1191,30000.0
2024-01-31,Key Capital Partners,FV231031,1250.0
2024-01-31,UBS (IDB),202312,9416.0
2024-01-31,Maxim,202312,389.0
2024-01-31,Matrix Executions (Consolidator),6221223-2,956.93
2024-01-31,JP Morgan ECS,ECS00153202312,0.21
2024-01-31,Dash,INV202312025,246278.22
2024-01-31,ICE Data,193643250055CHA,3500.0
2024-01-31,Crafty,G56220,905.86
2024-01-31,Crafty,G56277,797.75
2024-01-31,Crafty,G56306,782.43
2024-01-31,Crafty,G56519,756.63
2024-01-31,Crafty,G56339,724.96
2024-01-31,Crafty,G56471,903.67
2024-01-31,Crafty,G56537,850.71
2024-01-31,Puma Capital,INV2536,5125.0
2024-01-31,Barnes and Thornburg (Investments),3203585,6980.0
2024-01-31,Sodexo,317400,1982.92
2024-01-31,Sodexo,317401,2506.0
2024-01-31,MEMX,MD0001677,5373.7
2024-01-31,MEMX,C0002366,6397.5
2024-01-31,Virtu,1SETT001_12-2023,10970.1
2024-01-31,Mayer Brown,100164891,16089.0
2024-01-31,Chapman,2075913,22432.0
2024-01-31,SpiderRock EXS,202312-84,220.0
2024-01-31,"Patzik, Frank & Samotny",204771,18738.0
2024-01-31,Instinet,E004TR2311,666267.0
2024-01-31,Extenet,FTI-000028253,12058.88
2024-01-31,Barclays Capital,697731,328.37
2024-01-31,Barclays Capital,697682,485.91
2024-01-31,UBS Securities,UBSATS-ATSSMPX-1223,2605.55
2024-01-31,UBS Securities,UBSATS-ATSSIMP-1223,1544.14
2024-01-31,BofAS Concentration Account,492409,607.26
2024-01-31,Katten Muchin Rosenman LLP,9020173650,11280.99
2024-01-31,Katten Muchin Rosenman LLP,9020173602,1998.0
2024-01-31,Instinet,E004TR2312,734195.14
2024-01-31,XPI Securities,0091669914,324.0
2024-01-31,XPI Securities,0091663831,202.5
2024-01-31,Stifel,078-20530,7512.0
2024-01-31,Stifel,078-20501,4512.0
2024-01-31,XFA,SOFR July-23,5000.0
2024-01-31,XFA,SOFR August-23,250.0
2024-01-31,Federal Reserve Bank of Chicago,2024308FEBRUARY,89237.59
2024-01-31,Nomura,213380,8100.0
2024-01-31,Quench,INV06597126,195.51
2024-01-31,Quench,INV06933811,195.51
2024-01-31,Matrix Executions (QRX),6221223-4,35484.81
2024-01-31,OCC,104056,20000.0
2024-01-31,Huxley,CI-1102-00019430,21875.0
2024-01-31,Chapdelaine,CE/36293U/ESO/1023,3107.5
2024-01-31,Matrix Executions (Consolidator),6221223-3,25057.5
2024-01-31,Wells Fargo,Oct23,3588.0
2024-01-31,Wells Fargo,Nov23,300.0
2024-01-31,Locke Lord,1839027,12643.5
2024-01-31,OCC,378168,1000.0
2024-01-31,OCC,378236,3000.0
2024-01-31,RSM (Trading),CI-10239161,7000.0
2024-01-31,KLDiscovery,1001000011095,5701.62
2024-01-31,CBOE,SIMH1223-MD,36640.0
2024-01-31,BofAS Concentration Account,492413,173024.11
2024-01-31,IMS Consulting,20240123,91365.5
2024-01-31,CME (Trading),CI-MD1689662,400.0
2024-02-15,Quest CE,55218,150.0
2024-02-15,Global Relay,SIN651219,271.2
2024-02-15,Hamilton,202311,-540.0
2024-02-15,GuavaTech,I-26886,1269.2
2024-02-15,PTR INC-AMEX,AMEX-0124,6045.0
2024-02-15,United First Partners,012024,2040.5
2024-02-15,Equinix,100210540074,176134.41
2024-02-15,Bridgeview,TGS/NY/SIMP-CH/BLSTD/01/2024,14515.0
2024-02-15,Elix Derivatives,TGS/NY/SIMP-CH/ELIXD/01/2024,4611.5
